userId,sessId,newVisitor,visitStartTime,weekday,hour,medium,source,device,browser,country,region,transaction,sessionNumber,landingPage,hitTimeLP,secondPage,hitsTimeSecondPage,thirdPage,hitsTimeThirdPage
8000002978,9000000000002570,1,1737948780,1,3,cpc,paid-media,mobile,Chrome,France,Ile-de-France,0,1,/catalog/accessories,0,/product/featured-item,11192,,
8000000503,9000000000002571,1,1736923680,3,6,(none),(direct),mobile,Chrome,Spain,Madrid,0,2,/product/featured-item,0,/catalog/accessories,88705,,
8000001286,9000000000002572,1,1736930760,3,8,organic,search-engine,mobile,Chrome,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/electronics,69981,,
8000003321,9000000000002573,0,1737080820,5,2,cpc,paid-media,desktop,Firefox,United Kingdom,England,0,1,/product/featured-item,0,/catalog/electronics,87730,,
8000000475,9000000000002574,0,1736435460,4,15,cpc,paid-media,mobile,Edge,France,Ile-de-France,0,1,/home,0,/catalog/electronics,79740,/checkout,110918
8000002055,9000000000002575,1,1737392580,1,17,cpc,paid-media,desktop,Firefox,Portugal,Lisbon,0,1,/home,0,/checkout,28739,/catalog/electronics,123424
8000002459,9000000000002576,0,1737351180,1,5,organic,search-engine,desktop,Chrome,United Kingdom,England,0,1,/catalog/accessories,0,/catalog/accessories,48270,/catalog/electronics,71660
8000000170,9000000000002577,1,1738307280,5,7,organic,search-engine,mobile,Safari,Spain,Madrid,0,1,/catalog/accessories,0,/checkout,70439,/basket,145271
8000002216,9000000000002578,0,1735716720,3,7,cpc,paid-media,desktop,Edge,Portugal,Lisbon,0,2,/catalog/apparel,0,,,,
8000002953,9000000000002579,1,1735818660,4,11,referral,partner.example,mobile,Safari,Germany,Berlin,0,1,/product/featured-item,0,/catalog/electronics,66275,,
8000001768,9000000000002580,1,1735878600,5,4,organic,search-engine,desktop,Safari,Portugal,Lisbon,0,2,/product/featured-item,0,,,,
8000003457,9000000000002581,1,1738083060,2,16,referral,partner.example,desktop,Safari,Spain,Madrid,0,1,/catalog/apparel,0,/basket,66922,,
8000000906,9000000000002582,0,1736141880,1,5,email,newsletter,mobile,Chrome,France,Ile-de-France,0,2,/product/featured-item,0,/basket,81338,,
8000002884,9000000000002583,1,1737210960,6,14,organic,search-engine,mobile,Chrome,Germany,Berlin,0,1,/home,0,,,,
8000000267,9000000000002584,1,1736243940,2,9,organic,search-engine,mobile,Firefox,Germany,Berlin,0,2,/catalog/electronics,0,/catalog/apparel,74980,/product/featured-item,177732
8000003440,9000000000002585,1,1735856700,4,22,(none),(direct),mobile,Firefox,United Kingdom,England,0,1,/catalog/accessories,0,/catalog/apparel,37805,/checkout,95491
8000000123,9000000000002586,1,1737277920,7,9,organic,search-engine,mobile,Safari,France,Ile-de-France,0,1,/catalog/electronics,0,,,,
8000001075,9000000000002587,1,1737028380,4,11,cpc,paid-media,desktop,Chrome,United Kingdom,England,0,1,/catalog/apparel,0,/basket,47663,,
8000002492,9000000000002588,1,1736767680,1,11,organic,search-engine,desktop,Edge,United Kingdom,England,0,3,/catalog/apparel,0,,,,
8000001296,9000000000002589,0,1736438760,4,16,(none),(direct),desktop,Firefox,Germany,Berlin,0,1,/home,0,,,,
8000001601,9000000000002590,1,1736812980,2,0,cpc,paid-media,desktop,Chrome,Germany,Berlin,0,1,/catalog/electronics,0,/catalog/electronics,69993,,
8000000531,9000000000002591,1,1738083300,2,16,cpc,paid-media,tablet,Safari,Portugal,Lisbon,0,1,/catalog/electronics,0,/product/featured-item,3032,/checkout,105694
8000002247,9000000000002592,1,1738027200,2,1,cpc,paid-media,desktop,Firefox,Portugal,Lisbon,0,2,/catalog/electronics,0,/catalog/electronics,40712,/basket,48584
8000000542,9000000000002593,0,1736500680,5,9,organic,search-engine,mobile,Chrome,Spain,Madrid,0,1,/catalog/accessories,0,/catalog/electronics,46770,/catalog/electronics,157271
8000003053,9000000000002594,1,1737744060,5,18,(none),(direct),desktop,Chrome,Germany,Berlin,0,1,/catalog/apparel,0,,,,
8000000034,9000000000002595,1,1738150860,3,11,email,newsletter,mobile,Safari,Spain,Madrid,0,1,/catalog/apparel,0,/catalog/apparel,50688,/catalog/accessories,106913
8000000993,9000000000002596,1,1736277120,2,19,referral,partner.example,mobile,Firefox,Portugal,Lisbon,0,2,/catalog/apparel,0,/catalog/apparel,77845,,
8000002972,9000000000002597,1,1736118180,7,23,email,newsletter,mobile,Firefox,Portugal,Lisbon,0,1,/catalog/apparel,0,/catalog/apparel,65632,,
8000002790,9000000000002598,0,1738187160,3,21,cpc,paid-media,mobile,Edge,Germany,Berlin,0,3,/catalog/apparel,0,/basket,21475,/product/featured-item,36145
8000000935,9000000000002599,1,1736054220,7,5,referral,partner.example,desktop,Chrome,United Kingdom,England,0,1,/home,0,,,,
8000003294,9000000000002600,0,1738367640,5,23,(none),(direct),desktop,Safari,France,Ile-de-France,0,1,/catalog/accessories,0,/product/featured-item,82812,/basket,183747
8000002065,9000000000002601,0,1737551340,3,13,cpc,paid-media,tablet,Firefox,France,Ile-de-France,0,1,/product/featured-item,0,,,,
8000000589,9000000000002602,1,1736458020,4,21,cpc,paid-media,mobile,Chrome,Spain,Madrid,0,1,/catalog/electronics,0,/catalog/electronics,44195,,
8000002157,9000000000002603,1,1738361700,5,22,(none),(direct),mobile,Safari,United Kingdom,England,0,1,/catalog/electronics,0,/catalog/apparel,49909,,
8000000651,9000000000002604,1,1735717560,3,7,email,newsletter,desktop,Edge,Germany,Berlin,0,1,/product/featured-item,0,/product/featured-item,72822,,
8000001830,9000000000002605,1,1736000340,6,14,referral,partner.example,desktop,Safari,Germany,Berlin,0,1,/catalog/apparel,0,/catalog/apparel,53121,,
8000001623,9000000000002606,0,1736194440,1,20,organic,search-engine,mobile,Firefox,Portugal,Lisbon,0,1,/home,0,/catalog/electronics,35675,,
8000000063,9000000000002607,1,1737214020,6,15,organic,search-engine,desktop,Edge,France,Ile-de-France,0,1,/catalog/apparel,0,/basket,42093,,
8000000875,9000000000002608,0,1735961400,6,3,(none),(direct),mobile,Firefox,Germany,Berlin,0,2,/catalog/electronics,0,/catalog/apparel,31764,,
8000000675,9000000000002609,1,1738136220,3,7,cpc,paid-media,mobile,Firefox,Germany,Berlin,0,1,/product/featured-item,0,/catalog/apparel,84992,,
8000002033,9000000000002610,0,1737122040,5,13,(none),(direct),mobile,Chrome,United Kingdom,England,0,2,/catalog/electronics,0,,,,
8000002097,9000000000002611,1,1737276060,7,8,organic,search-engine,mobile,Edge,Spain,Madrid,0,4,/catalog/apparel,0,/basket,35440,,
8000002110,9000000000002612,1,1736191200,1,19,cpc,paid-media,mobile,Chrome,United Kingdom,England,0,1,/catalog/apparel,0,,,,
8000000939,9000000000002613,1,1738057080,2,9,email,newsletter,desktop,Safari,Portugal,Lisbon,0,1,/catalog/accessories,0,,,,
8000002998,9000000000002614,1,1737755400,5,21,referral,partner.example,mobile,Edge,United Kingdom,England,0,1,/catalog/accessories,0,/product/featured-item,62167,/basket,66526
8000001648,9000000000002615,0,1735738800,3,13,organic,search-engine,mobile,Safari,Germany,Berlin,0,1,/catalog/apparel,0,/checkout,17747,/checkout,133184
8000002063,9000000000002616,1,1737322740,7,21,(none),(direct),desktop,Firefox,United Kingdom,England,0,1,/catalog/apparel,0,,,,
8000002453,9000000000002617,1,1736499540,5,8,referral,partner.example,mobile,Edge,France,Ile-de-France,0,1,/home,0,,,,
8000001648,9000000000002618,0,1737265920,7,5,cpc,paid-media,desktop,Firefox,France,Ile-de-France,0,1,/product/featured-item,0,/catalog/accessories,36684,/catalog/electronics,65630
8000000376,9000000000002619,0,1736131800,1,2,(none),(direct),mobile,Safari,Germany,Berlin,0,1,/home,0,/catalog/accessories,5812,,
8000001941,9000000000002620,0,1735764180,3,20,email,newsletter,mobile,Chrome,Spain,Madrid,0,1,/catalog/electronics,0,,,,
8000002977,9000000000002621,0,1737018840,4,9,(none),(direct),desktop,Firefox,France,Ile-de-France,0,1,/catalog/accessories,0,,,,
8000000684,9000000000002622,1,1735977600,6,8,(none),(direct),desktop,Edge,United Kingdom,England,0,1,/catalog/electronics,0,,,,
8000001379,9000000000002623,1,1737955260,1,5,cpc,paid-media,desktop,Edge,Germany,Berlin,0,1,/catalog/accessories,0,/basket,76443,,
8000000366,9000000000002624,0,1737598740,4,2,email,newsletter,tablet,Firefox,Portugal,Lisbon,0,1,/catalog/electronics,0,/catalog/accessories,5078,,
8000000534,9000000000002625,1,1736444520,4,17,referral,partner.example,mobile,Firefox,Portugal,Lisbon,0,2,/home,0,,,,
8000000385,9000000000002626,0,1735984440,6,9,organic,search-engine,desktop,Edge,Portugal,Lisbon,0,4,/catalog/electronics,0,/basket,26042,,
8000002534,9000000000002627,0,1736304120,3,2,organic,search-engine,desktop,Firefox,United Kingdom,England,0,2,/product/featured-item,0,/catalog/apparel,14746,/checkout,121633
8000000076,9000000000002628,1,1736915880,3,4,(none),(direct),mobile,Safari,Portugal,Lisbon,0,1,/catalog/apparel,0,/product/featured-item,82359,/catalog/accessories,159370
8000000150,9000000000002629,1,1737986100,1,13,cpc,paid-media,desktop,Safari,Spain,Madrid,0,1,/home,0,,,,
8000001491,9000000000002630,0,1737690720,5,3,cpc,paid-media,mobile,Edge,Germany,Berlin,0,1,/catalog/accessories,0,,,,
8000001483,9000000000002631,0,1737435180,2,4,(none),(direct),desktop,Edge,Germany,Berlin,0,1,/catalog/apparel,0,/catalog/apparel,83078,/product/featured-item,97644
8000002562,9000000000002632,1,1736408700,4,7,cpc,paid-media,desktop,Chrome,United Kingdom,England,0,1,/product/featured-item,0,/catalog/electronics,85997,/checkout,177999
8000001406,9000000000002633,1,1738338060,5,15,(none),(direct),desktop,Safari,France,Ile-de-France,0,3,/catalog/apparel,0,/product/featured-item,79484,,
8000001683,9000000000002634,0,1736766240,1,11,email,newsletter,mobile,Firefox,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/accessories,88226,/basket,145839
8000003013,9000000000002635,0,1737006000,4,5,(none),(direct),desktop,Firefox,Germany,Berlin,0,1,/catalog/apparel,0,/catalog/electronics,60014,,
8000001127,9000000000002636,1,1737432900,2,4,email,newsletter,mobile,Firefox,Portugal,Lisbon,0,1,/catalog/electronics,0,,,,
8000000695,9000000000002637,1,1738050900,2,7,organic,search-engine,mobile,Firefox,France,Ile-de-France,0,2,/product/featured-item,0,,,,
8000001060,9000000000002638,1,1736998080,4,3,organic,search-engine,desktop,Safari,France,Ile-de-France,0,1,/product/featured-item,0,/catalog/apparel,2955,,
8000001524,9000000000002639,1,1737273900,7,8,(none),(direct),desktop,Firefox,United Kingdom,England,0,2,/home,0,/product/featured-item,70794,,
8000001945,9000000000002640,0,1736560200,6,1,cpc,paid-media,desktop,Firefox,France,Ile-de-France,0,2,/catalog/accessories,0,/catalog/apparel,25157,,
8000000424,9000000000002641,1,1735870020,5,2,referral,partner.example,desktop,Edge,United Kingdom,England,0,1,/catalog/electronics,0,/basket,28488,/checkout,147253
8000001092,9000000000002642,1,1737239220,6,22,cpc,paid-media,mobile,Firefox,Spain,Madrid,0,1,/product/featured-item,0,/catalog/accessories,76760,,
8000000601,9000000000002643,1,1735900680,5,10,(none),(direct),desktop,Firefox,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/apparel,65299,/basket,172706
8000002121,9000000000002644,1,1736721240,7,22,(none),(direct),mobile,Firefox,Germany,Berlin,0,1,/catalog/accessories,0,/product/featured-item,4847,/catalog/electronics,62829
8000001832,9000000000002645,1,1738266300,4,19,email,newsletter,desktop,Safari,Germany,Berlin,0,1,/catalog/apparel,0,/catalog/accessories,47080,,
8000003116,9000000000002646,1,1737527220,3,6,organic,search-engine,mobile,Chrome,United Kingdom,England,0,3,/product/featured-item,0,/product/featured-item,13166,,
8000000747,9000000000002647,1,1736629980,6,21,cpc,paid-media,mobile,Firefox,Spain,Madrid,0,3,/home,0,/catalog/accessories,80410,/basket,166900
8000002867,9000000000002648,1,1736503920,5,10,referral,partner.example,desktop,Chrome,United Kingdom,England,0,2,/catalog/electronics,0,/catalog/electronics,3534,,
8000003462,9000000000002649,1,1738210800,4,4,email,newsletter,desktop,Edge,Portugal,Lisbon,0,1,/product/featured-item,0,,,,
8000002789,9000000000002650,0,1738227720,4,9,email,newsletter,desktop,Firefox,France,Ile-de-France,0,1,/catalog/electronics,0,/catalog/accessories,69835,,
8000001346,9000000000002651,1,1738284540,5,0,email,newsletter,mobile,Edge,Portugal,Lisbon,0,1,/home,0,,,,
8000002517,9000000000002652,0,1735728480,3,10,referral,partner.example,desktop,Chrome,Germany,Berlin,0,1,/product/featured-item,0,/basket,35597,/basket,69801
8000001334,9000000000002653,1,1738143900,3,9,(none),(direct),mobile,Firefox,France,Ile-de-France,0,4,/product/featured-item,0,,,,
8000000884,9000000000002654,0,1735783740,4,2,referral,partner.example,tablet,Chrome,Portugal,Lisbon,0,2,/catalog/apparel,0,/catalog/electronics,83174,/product/featured-item,167093
8000000847,9000000000002655,1,1738241460,4,12,organic,search-engine,mobile,Safari,United Kingdom,England,0,1,/product/featured-item,0,,,,
8000003370,9000000000002656,1,1736338920,3,12,referral,partner.example,desktop,Chrome,Germany,Berlin,0,2,/catalog/accessories,0,/catalog/apparel,80281,,
8000003298,9000000000002657,1,1735926000,5,17,referral,partner.example,mobile,Firefox,Spain,Madrid,0,1,/product/featured-item,0,,,,
8000001337,9000000000002658,1,1735706760,3,4,organic,search-engine,desktop,Chrome,Spain,Madrid,0,1,/home,0,/basket,52398,/catalog/accessories,122185
8000003203,9000000000002659,1,1735817520,4,11,(none),(direct),desktop,Edge,Portugal,Lisbon,0,1,/product/featured-item,0,,,,
8000001471,9000000000002660,1,1737433320,2,4,cpc,paid-media,mobile,Firefox,Spain,Madrid,0,1,/home,0,/basket,45189,,
8000001535,9000000000002661,1,1736022420,6,20,(none),(direct),desktop,Safari,Spain,Madrid,0,1,/catalog/accessories,0,,,,
8000003490,9000000000002662,1,1736206680,1,23,(none),(direct),desktop,Chrome,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/accessories,63215,,
8000002424,9000000000002663,1,1735850880,4,20,referral,partner.example,desktop,Firefox,United Kingdom,England,0,1,/product/featured-item,0,/product/featured-item,83340,,
8000001858,9000000000002664,1,1737214020,6,15,organic,search-engine,mobile,Chrome,France,Ile-de-France,0,2,/catalog/accessories,0,/checkout,38926,,
8000003020,9000000000002665,0,1735809300,4,9,(none),(direct),mobile,Edge,France,Ile-de-France,0,1,/catalog/accessories,0,/checkout,5507,/catalog/electronics,65653
8000001420,9000000000002666,1,1737074880,5,0,(none),(direct),mobile,Safari,Spain,Madrid,0,1,/catalog/electronics,0,/catalog/electronics,10126,,
8000001797,9000000000002667,1,1736986140,4,0,email,newsletter,desktop,Safari,Germany,Berlin,0,1,/home,0,,,,
8000000517,9000000000002668,1,1736542140,5,20,(none),(direct),desktop,Edge,France,Ile-de-France,0,1,/home,0,,,,
8000002022,9000000000002669,1,1735933860,5,19,email,newsletter,mobile,Firefox,France,Ile-de-France,0,3,/home,0,/catalog/electronics,56533,,
8000001788,9000000000002670,1,1737366120,1,9,referral,partner.example,desktop,Safari,United Kingdom,England,0,1,/home,0,/product/featured-item,22190,,
8000000692,9000000000002671,1,1737460620,2,11,cpc,paid-media,desktop,Safari,United Kingdom,England,0,3,/catalog/apparel,0,,,,
8000002011,9000000000002672,0,1736269680,2,17,cpc,paid-media,desktop,Chrome,Spain,Madrid,0,1,/catalog/apparel,0,,,,
8000001132,9000000000002673,0,1736095440,7,16,cpc,paid-media,mobile,Firefox,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/electronics,33543,,
8000003403,9000000000002674,1,1737119040,5,13,cpc,paid-media,mobile,Edge,Portugal,Lisbon,0,1,/catalog/electronics,0,/basket,28678,,
8000001699,9000000000002675,0,1737690960,5,3,organic,search-engine,mobile,Chrome,United Kingdom,England,0,1,/home,0,/catalog/apparel,67895,/checkout,124601
8000001941,9000000000002676,1,1736038740,7,0,email,newsletter,mobile,Edge,Germany,Berlin,0,2,/product/featured-item,0,/catalog/accessories,32344,/checkout,63581
8000002793,9000000000002677,1,1736643420,7,0,organic,search-engine,mobile,Chrome,Germany,Berlin,0,4,/home,0,/basket,68346,,
8000001510,9000000000002678,1,1737151560,5,22,(none),(direct),desktop,Chrome,Portugal,Lisbon,0,1,/catalog/apparel,0,/catalog/electronics,23202,,
8000002810,9000000000002679,1,1738355040,5,20,referral,partner.example,mobile,Safari,United Kingdom,England,0,1,/catalog/electronics,0,/product/featured-item,2319,,
8000002125,9000000000002680,1,1736356320,3,17,organic,search-engine,mobile,Edge,United Kingdom,England,0,1,/catalog/accessories,0,/catalog/electronics,56029,/basket,159337
8000003455,9000000000002681,1,1736220840,2,3,organic,search-engine,desktop,Firefox,France,Ile-de-France,0,1,/catalog/electronics,0,/catalog/apparel,55052,/catalog/electronics,114063
8000001258,9000000000002682,0,1736770200,1,12,organic,search-engine,desktop,Edge,United Kingdom,England,0,1,/product/featured-item,0,/checkout,80547,,
8000003215,9000000000002683,1,1738250220,4,15,email,newsletter,desktop,Chrome,United Kingdom,England,0,1,/catalog/accessories,0,/catalog/electronics,52878,/checkout,123884
8000001573,9000000000002684,1,1738087620,2,18,referral,partner.example,tablet,Safari,United Kingdom,England,0,1,/catalog/accessories,0,/catalog/electronics,59299,/product/featured-item,114170
8000000042,9000000000002685,0,1736289600,2,22,cpc,paid-media,mobile,Edge,United Kingdom,England,0,1,/product/featured-item,0,,,,
8000001592,9000000000002686,1,1737225000,6,18,cpc,paid-media,mobile,Safari,United Kingdom,England,0,1,/catalog/apparel,0,/catalog/apparel,20232,,
8000001091,9000000000002687,1,1737198360,6,11,(none),(direct),desktop,Edge,Spain,Madrid,0,1,/catalog/accessories,0,,,,
8000000219,9000000000002688,1,1737210540,6,14,organic,search-engine,desktop,Safari,Germany,Berlin,0,1,/catalog/accessories,0,/catalog/electronics,44831,,
8000003225,9000000000002689,1,1736986020,4,0,email,newsletter,mobile,Firefox,France,Ile-de-France,0,2,/catalog/electronics,0,,,,
8000002058,9000000000002690,0,1737204900,6,12,(none),(direct),mobile,Safari,Portugal,Lisbon,0,3,/catalog/electronics,0,,,,
8000002670,9000000000002691,1,1737358200,1,7,email,newsletter,mobile,Chrome,United Kingdom,England,0,1,/catalog/electronics,0,/product/featured-item,6773,,
8000001455,9000000000002692,1,1736448000,4,18,email,newsletter,mobile,Firefox,Spain,Madrid,0,1,/catalog/apparel,0,/catalog/electronics,34775,/checkout,96532
8000001335,9000000000002693,1,1736015220,6,18,(none),(direct),desktop,Firefox,United Kingdom,England,0,2,/product/featured-item,0,/checkout,84227,/product/featured-item,99502
8000001309,9000000000002694,0,1735884840,5,6,(none),(direct),desktop,Edge,France,Ile-de-France,0,2,/catalog/electronics,0,,,,
8000002910,9000000000002695,1,1736494920,5,7,referral,partner.example,mobile,Safari,United Kingdom,England,0,1,/home,0,,,,
8000000007,9000000000002696,1,1737271140,7,7,organic,search-engine,mobile,Safari,United Kingdom,England,0,1,/product/featured-item,0,/catalog/apparel,7001,,
8000001095,9000000000002697,1,1737064140,4,21,cpc,paid-media,mobile,Safari,France,Ile-de-France,1,1,/product/featured-item,0,/product/featured-item,19393,/checkout,83400
8000001759,9000000000002698,1,1736065800,7,8,organic,search-engine,mobile,Edge,Spain,Madrid,0,2,/catalog/accessories,0,/basket,2817,,
8000000506,9000000000002699,1,1736557920,6,1,organic,search-engine,desktop,Edge,Portugal,Lisbon,0,1,/catalog/apparel,0,/catalog/accessories,16252,,
8000003372,9000000000002700,1,1737498000,2,22,organic,search-engine,desktop,Chrome,Germany,Berlin,0,1,/catalog/electronics,0,/catalog/accessories,18549,/catalog/electronics,78675
8000001685,9000000000002701,1,1737071280,4,23,cpc,paid-media,mobile,Safari,Spain,Madrid,0,1,/catalog/accessories,0,/product/featured-item,46532,/basket,115403
8000001359,9000000000002702,1,1737020100,4,9,referral,partner.example,desktop,Edge,Spain,Madrid,0,2,/catalog/apparel,0,,,,
8000001863,9000000000002703,0,1736924580,3,7,organic,search-engine,desktop,Edge,France,Ile-de-France,0,1,/home,0,,,,
8000001746,9000000000002704,1,1737966480,1,8,organic,search-engine,desktop,Chrome,Portugal,Lisbon,0,2,/catalog/electronics,0,,,,
8000002819,9000000000002705,1,1738044240,2,6,referral,partner.example,mobile,Firefox,Spain,Madrid,0,1,/catalog/accessories,0,/catalog/accessories,32323,,
8000003007,9000000000002706,1,1737981060,1,12,email,newsletter,tablet,Chrome,Germany,Berlin,0,1,/catalog/apparel,0,/catalog/apparel,26686,,
8000000132,9000000000002707,0,1736271180,2,17,email,newsletter,desktop,Chrome,France,Ile-de-France,0,1,/home,0,/basket,45374,,
8000001248,9000000000002708,1,1735960200,6,3,organic,search-engine,desktop,Firefox,France,Ile-de-France,0,1,/catalog/accessories,0,/catalog/apparel,81533,,
8000002964,9000000000002709,1,1736664000,7,6,referral,partner.example,tablet,Firefox,Spain,Madrid,0,1,/catalog/apparel,0,,,,
8000001907,9000000000002710,0,1735897740,5,9,organic,search-engine,mobile,Firefox,United Kingdom,England,0,1,/catalog/electronics,0,,,,
8000000136,9000000000002711,1,1738205340,4,2,referral,partner.example,desktop,Safari,Germany,Berlin,0,1,/catalog/apparel,0,/checkout,26108,/catalog/accessories,72804
8000000870,9000000000002712,1,1738157340,3,13,(none),(direct),mobile,Chrome,Portugal,Lisbon,0,1,/home,0,/basket,51622,/checkout,132937
8000002022,9000000000002713,0,1736620500,6,18,(none),(direct),desktop,Chrome,Portugal,Lisbon,0,2,/product/featured-item,0,,,,
8000003151,9000000000002714,1,1737845160,6,22,referral,partner.example,desktop,Firefox,Portugal,Lisbon,0,2,/home,0,/catalog/accessories,86355,,
8000001580,9000000000002715,1,1737067320,4,22,email,newsletter,mobile,Safari,France,Ile-de-France,0,3,/catalog/accessories,0,,,,
8000001914,9000000000002716,1,1735773960,3,23,cpc,paid-media,mobile,Safari,Germany,Berlin,1,2,/catalog/electronics,0,,,,
8000002204,9000000000002717,0,1738237740,4,11,email,newsletter,desktop,Edge,Spain,Madrid,0,2,/home,0,/basket,5416,,
8000000497,9000000000002718,1,1737895980,7,12,cpc,paid-media,desktop,Safari,Portugal,Lisbon,0,1,/home,0,,,,
8000002407,9000000000002719,1,1738242960,4,13,organic,search-engine,mobile,Edge,United Kingdom,England,1,1,/product/featured-item,0,/basket,27730,/basket,47547
8000000099,9000000000002720,1,1737045060,4,16,(none),(direct),desktop,Edge,Germany,Berlin,0,1,/catalog/electronics,0,,,,
8000002075,9000000000002721,1,1736198580,1,21,organic,search-engine,desktop,Chrome,France,Ile-de-France,0,3,/catalog/electronics,0,/checkout,54590,,
8000000829,9000000000002722,1,1738189380,3,22,email,newsletter,tablet,Firefox,France,Ile-de-France,0,2,/home,0,/basket,23920,,
8000000839,9000000000002723,0,1737138180,5,18,cpc,paid-media,desktop,Safari,United Kingdom,England,0,1,/home,0,,,,
8000002032,9000000000002724,1,1737093060,5,5,organic,search-engine,desktop,Edge,France,Ile-de-France,0,1,/product/featured-item,0,,,,
8000000495,9000000000002725,1,1737856200,7,1,referral,partner.example,mobile,Firefox,Germany,Berlin,0,1,/product/featured-item,0,,,,
8000000978,9000000000002726,1,1737159480,6,0,(none),(direct),mobile,Firefox,France,Ile-de-France,0,1,/product/featured-item,0,,,,
8000002418,9000000000002727,1,1737536400,3,9,organic,search-engine,desktop,Chrome,Spain,Madrid,0,1,/catalog/accessories,0,,,,
8000001745,9000000000002728,1,1738207800,4,3,(none),(direct),desktop,Edge,Germany,Berlin,0,3,/product/featured-item,0,,,,
8000000775,9000000000002729,1,1736518560,5,14,email,newsletter,desktop,Edge,Portugal,Lisbon,0,1,/product/featured-item,0,/catalog/apparel,30409,/checkout,37600
8000003268,9000000000002730,1,1737566940,3,17,email,newsletter,desktop,Chrome,France,Ile-de-France,0,1,/catalog/accessories,0,,,,
8000003177,9000000000002731,1,1737847800,6,23,cpc,paid-media,desktop,Firefox,United Kingdom,England,0,2,/home,0,/catalog/accessories,89091,,
8000001852,9000000000002732,0,1736596920,6,12,(none),(direct),tablet,Firefox,Spain,Madrid,0,1,/catalog/electronics,0,/catalog/accessories,45993,/basket,49051
8000001530,9000000000002733,1,1738222560,4,7,organic,search-engine,desktop,Chrome,Germany,Berlin,0,1,/catalog/apparel,0,,,,
8000000304,9000000000002734,1,1736183220,1,17,email,newsletter,desktop,Edge,France,Ile-de-France,0,1,/product/featured-item,0,/catalog/accessories,11005,,
8000000577,9000000000002735,1,1737496140,2,21,referral,partner.example,desktop,Firefox,France,Ile-de-France,0,4,/catalog/apparel,0,/checkout,50910,,
8000002506,9000000000002736,0,1736698500,7,16,referral,partner.example,desktop,Firefox,Portugal,Lisbon,0,1,/catalog/electronics,0,/product/featured-item,2624,,
8000002346,9000000000002737,0,1736760180,1,9,referral,partner.example,mobile,Chrome,United Kingdom,England,0,2,/home,0,,,,
8000000065,9000000000002738,0,1736868600,2,15,referral,partner.example,mobile,Chrome,United Kingdom,England,0,1,/product/featured-item,0,/basket,21694,/product/featured-item,38732
8000003276,9000000000002739,0,1735968780,6,5,(none),(direct),desktop,Safari,United Kingdom,England,0,1,/catalog/accessories,0,/basket,22397,,
8000000861,9000000000002740,1,1737768360,6,1,email,newsletter,mobile,Firefox,Portugal,Lisbon,0,1,/home,0,/catalog/electronics,26727,,
8000003429,9000000000002741,1,1737309780,7,18,email,newsletter,mobile,Safari,Spain,Madrid,0,1,/catalog/apparel,0,/catalog/electronics,44380,,
8000000506,9000000000002742,1,1736596020,6,11,email,newsletter,mobile,Safari,Germany,Berlin,0,1,/home,0,,,,
8000002008,9000000000002743,0,1736017380,6,19,cpc,paid-media,desktop,Firefox,France,Ile-de-France,0,1,/home,0,/product/featured-item,83818,/catalog/accessories,130450
8000002953,9000000000002744,0,1738292640,5,3,organic,search-engine,desktop,Chrome,Spain,Madrid,0,1,/catalog/accessories,0,,,,
8000000444,9000000000002745,1,1737227760,6,19,referral,partner.example,desktop,Chrome,Portugal,Lisbon,1,1,/catalog/electronics,0,/checkout,24342,/catalog/electronics,48028
8000000276,9000000000002746,1,1737195480,6,10,(none),(direct),desktop,Safari,United Kingdom,England,0,1,/catalog/apparel,0,/catalog/electronics,46010,,
8000001781,9000000000002747,1,1737231240,6,20,email,newsletter,mobile,Edge,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/electronics,10826,,
8000002261,9000000000002748,1,1736147940,1,7,cpc,paid-media,mobile,Chrome,Portugal,Lisbon,0,1,/catalog/apparel,0,,,,
8000003022,9000000000002749,1,1736885040,2,20,(none),(direct),desktop,Chrome,Portugal,Lisbon,0,1,/catalog/apparel,0,,,,
8000002337,9000000000002750,1,1737981600,1,12,(none),(direct),desktop,Edge,Portugal,Lisbon,0,3,/product/featured-item,0,/catalog/electronics,69270,/catalog/accessories,118694
8000000777,9000000000002751,1,1737972120,1,10,organic,search-engine,desktop,Chrome,Spain,Madrid,0,1,/product/featured-item,0,/catalog/accessories,6001,/catalog/accessories,22166
8000002073,9000000000002752,1,1738232100,4,10,email,newsletter,mobile,Firefox,Germany,Berlin,0,1,/product/featured-item,0,/basket,54854,,
8000000602,9000000000002753,1,1737511560,3,2,referral,partner.example,mobile,Firefox,United Kingdom,England,0,1,/product/featured-item,0,/checkout,15340,/product/featured-item,71910
8000000507,9000000000002754,1,1736921760,3,6,referral,partner.example,mobile,Safari,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/apparel,10078,,
8000001650,9000000000002755,0,1737787860,6,6,referral,partner.example,mobile,Firefox,Spain,Madrid,0,1,/catalog/electronics,0,/basket,21339,/catalog/accessories,138866
